keys,freq,word1,word2
"""fault hai""",6,fault,hai
"""famous kar""",6,famous,kar
"""k thak""",6,k,thak
"""as ka""",6,as,ka
"""aesay hi""",6,aesay,hi
"""to aik""",6,to,aik
"""do you""",6,do,you
"""surprise ka""",6,surprise,ka
"""celebrate kr""",6,celebrate,kr
"""me sy""",6,me,sy
"""workers ko""",6,workers,ko
"""he bs""",6,he,bs
"""arnab goswami""",6,arnab,goswami
"""in law""",6,in,law
"""hwa ha""",6,hwa,ha
"""samajwadi party""",6,samajwadi,party
"""n all""",6,n,all
"""agenda pe""",6,agenda,pe
"""b tweet""",6,b,tweet
"""rapist ki""",6,rapist,ki
"""reservation ke""",6,reservation,ke
"""force kiya""",6,force,kiya
"""of control""",6,of,control
"""star hotel""",6,star,hotel
"""condom ke""",6,condom,ke
"""payment kar""",6,payment,kar
"""paper me""",6,paper,me
"""they are""",6,they,are
"""ya to""",6,ya,to
"""to sub""",6,to,sub
"""proof ki""",6,proof,ki
"""with ur""",6,with,ur
"""afghanistan ki""",6,afghanistan,ki
"""check kr""",6,check,kr
"""use karna""",6,use,karna
"""the jo""",6,the,jo
"""camera k""",6,camera,k
"""law ke""",6,law,ke
"""rss kya""",6,rss,kya
"""cross kiya""",6,cross,kiya
"""par vishwas""",6,par,vishwas
"""relation me""",6,relation,me
"""tour pe""",6,tour,pe
"""app par""",6,app,par
"""k badlay""",6,k,badlay
"""to bahot""",6,to,bahot
"""kargil war""",6,kargil,war
"""videos se""",6,videos,se
"""aiims me""",6,aiims,me
"""future ke""",6,future,ke
"""freedom hai""",6,freedom,hai
"""road par""",6,road,par
"""to usa""",6,to,usa
"""months me""",6,months,me
"""city k""",6,city,k
"""matter pe""",6,matter,pe
"""condom ki""",6,condom,ki
"""issues hai""",6,issues,hai
"""equality ki""",6,equality,ki
"""apply kar""",6,apply,kar
"""hours mein""",6,hours,mein
"""room main""",6,room,main
"""time ek""",6,time,ek
"""against ho""",6,against,ho
"""nrc ke""",6,nrc,ke
"""public ka""",6,public,ka
"""life ka""",6,life,ka
"""single hone""",6,single,hone
"""article padh""",6,article,padh
"""v nai""",6,v,nai
"""development hoga""",6,development,hoga
"""population ka""",6,population,ka
"""say ni""",6,say,ni
"""action na""",6,action,na
"""abay chal""",6,abay,chal
"""cement se""",6,cement,se
"""curfew toh""",6,curfew,toh
"""respect kar""",6,respect,kar
"""last wali""",6,last,wali
"""bus aik""",6,bus,aik
"""karte hain""",6,karte,hain
"""attack karwa""",6,attack,karwa
"""pm allah""",6,pm,allah
"""boy se""",6,boy,se
"""to hell""",6,to,hell
"""to gand""",6,to,gand
"""travel karne""",6,travel,karne
"""valmiki samaj""",6,valmiki,samaj
"""award ke""",6,award,ke
"""russia se""",6,russia,se
"""sense ki""",6,sense,ki
"""women ko""",6,women,ko
"""mn ne""",6,mn,ne
"""niyazi ki""",6,niyazi,ki
"""promote karne""",6,promote,karne
"""cancel kr""",6,cancel,kr
"""gay or""",6,gay,or
"""to ulta""",6,to,ulta
"""to hy""",6,to,hy
"""abuse kiya""",6,abuse,kiya
"""lynch kar""",6,lynch,kar
"""he chutiya""",6,he,chutiya
"""a lot""",6,a,lot
"""protest nahi""",6,protest,nahi
"""rape murder""",6,rape,murder
"""kitchen mai""",6,kitchen,mai
"""in ke""",6,in,ke
"""nibbi k""",6,nibbi,k
"""the song""",6,the,song
"""economy aur""",6,economy,aur
"""or bate""",6,or,bate
"""source hai""",6,source,hai
"""movement ko""",6,movement,ko
"""mass ka""",6,mass,ka
"""in me""",6,in,me
"""pakistan imran""",6,pakistan,imran
"""toilet ka""",6,toilet,ka
"""k layak""",6,k,layak
"""president banega""",6,president,banega
"""release hoti""",6,release,hoti
"""season me""",6,season,me
"""but desh""",6,but,desh
"""channel jo""",6,channel,jo
"""president banaye""",6,president,banaye
"""ready hai""",6,ready,hai
"""news to""",6,news,to
"""such m""",6,such,m
"""nai kar""",6,nai,kar
"""logon k""",6,logon,k
"""ka tha""",6,ka,tha
"""comments me""",6,comments,me
"""series dekh""",6,series,dekh
"""journalist ho""",6,journalist,ho
"""profile pe""",6,profile,pe
"""show nhi""",6,show,nhi
"""end main""",6,end,main
"""cong party""",6,cong,party
"""education me""",6,education,me
"""shoot ho""",6,shoot,ho
"""minister narendra""",6,minister,narendra
"""problem ko""",6,problem,ko
"""award dene""",6,award,dene
"""shows mai""",6,shows,mai
"""b log""",6,b,log
"""cell se""",6,cell,se
"""se b""",6,se,b
"""years ki""",6,years,ki
"""convert karo""",6,convert,karo
"""de dia""",6,de,dia
"""desh ke""",6,desh,ke
"""reservation ka""",6,reservation,ka
"""inc ko""",6,inc,ko
"""mn to""",6,mn,to
"""account par""",6,account,par
"""start kiya""",6,start,kiya
"""like me""",6,like,me
"""line ko""",6,line,ko
"""friends ke""",6,friends,ke
"""crush ki""",6,crush,ki
"""or pakistani""",6,or,pakistani
"""on me""",6,on,me
"""time machine""",6,time,machine
"""main aik""",6,main,aik
"""century me""",6,century,me
"""history ki""",6,history,ki
"""ban gaye""",6,ban,gaye
"""supply karta""",6,supply,karta
"""gunnah maaf""",6,gunnah,maaf
"""doubt hai""",6,doubt,hai
"""s hi""",6,s,hi
"""airforce ko""",6,airforce,ko
"""torture kar""",6,torture,kar
"""dena band""",6,dena,band
"""niazi ko""",6,niazi,ko
"""post nhi""",6,post,nhi
"""to acchi""",6,to,acchi
"""pic mai""",6,pic,mai
"""detail me""",6,detail,me
"""supporter hu""",6,supporter,hu
"""situation me""",6,situation,me
"""goverment ko""",6,goverment,ko
"""secular nahi""",6,secular,nahi
"""troll hai""",6,troll,hai
"""lay raha""",6,lay,raha
"""toilets hai""",6,toilets,hai
"""a ke""",6,a,ke
"""propose kar""",6,propose,kar
"""ap ek""",6,ap,ek
"""salary nahi""",6,salary,nahi
"""when i""",6,when,i
"""action ka""",6,action,ka
"""ki line""",6,ki,line
"""donate kiya""",6,donate,kiya
"""general ka""",6,general,ka
"""sperm se""",6,sperm,se
"""change kiye""",6,change,kiye
"""e hind""",6,e,hind
"""rahy hy""",6,rahy,hy
"""pe tweet""",6,pe,tweet
"""ki gand""",6,ki,gand
"""room se""",6,room,se
"""thy tab""",6,thy,tab
"""parliament ko""",6,parliament,ko
"""se belong""",6,se,belong
"""bar complaint""",6,bar,complaint
"""in main""",6,in,main
"""kr b""",6,kr,b
"""help maang""",6,help,maang
"""violence nahi""",6,violence,nahi
"""set kar""",6,set,kar
"""house ke""",6,house,ke
"""charge kiya""",6,charge,kiya
"""said tum""",6,said,tum
"""forces ko""",6,forces,ko
"""hi tha""",6,hi,tha
"""receive kiya""",6,receive,kiya
"""what is""",6,what,is
"""ka sachai""",6,ka,sachai
"""ker do""",6,ker,do
"""suspend hona""",6,suspend,hona
"""congratulations bhai""",6,congratulations,bhai
"""zomato ke""",6,zomato,ke
"""celebrity hai""",6,celebrity,hai
"""dm mai""",6,dm,mai
"""howa tha""",6,howa,tha
"""celeb ban""",6,celeb,ban
"""you ppl""",6,you,ppl
"""ne wish""",6,ne,wish
"""episode nhi""",6,episode,nhi
"""corruption aur""",6,corruption,aur
"""army ab""",6,army,ab
"""day bhai""",6,day,bhai
"""says jo""",6,says,jo
"""help kashmir""",6,help,kashmir
"""miss kr""",6,miss,kr
"""episode aur""",6,episode,aur
"""true love""",6,true,love
"""ki train""",6,ki,train
"""par bhi""",6,par,bhi
"""use kiye""",6,use,kiye
"""apny pas""",6,apny,pas
"""time k""",6,time,k
"""future ka""",6,future,ka
"""bana di""",6,bana,di
"""pakistan ab""",6,pakistan,ab
"""hota toh""",6,hota,toh
"""player hai""",6,player,hai
"""he pakistani""",6,he,pakistani
"""majority ki""",6,majority,ki
"""to ki""",6,to,ki
"""waziristan me""",6,waziristan,me
"""divide kar""",6,divide,kar
"""atankwad ko""",6,atankwad,ko
"""search karo""",6,search,karo
"""lanat be""",6,lanat,be
"""movie hai""",6,movie,hai
"""the best""",6,the,best
"""or namaz""",6,or,namaz
"""sheikh sab""",6,sheikh,sab
"""comment karna""",6,comment,karna
"""news main""",6,news,main
"""is not""",6,is,not
"""ac me""",6,ac,me
"""general baat""",6,general,baat
"""day manana""",6,day,manana
"""promotion ke""",6,promotion,ke
"""bday wish""",6,bday,wish
"""chly ga""",6,chly,ga
"""father ko""",6,father,ko
"""handsome man""",6,handsome,man
"""looks kha""",6,looks,kha
"""to tell""",6,to,tell
"""bus stand""",6,bus,stand
"""ki salary""",6,ki,salary
"""photo photo""",6,photo,photo
"""years ke""",6,years,ke
"""month ka""",6,month,ka
"""its not""",6,its,not
"""career kharab""",6,career,kharab
"""pakistanion ki""",6,pakistanion,ki
"""trending me""",6,trending,me
"""pakistan jab""",6,pakistan,jab
"""body lene""",6,body,lene
"""h ek""",6,h,ek
"""terrorist bhi""",6,terrorist,bhi
"""delete karne""",6,delete,karne
"""to a""",6,to,a
"""ka hy""",6,ka,hy
"""but you""",6,but,you
"""support na""",6,support,na
"""of luck""",6,of,luck
"""trend karwa""",6,trend,karwa
"""e kr""",6,e,kr
"""k samay""",6,k,samay
"""os se""",6,os,se
"""mujy nhi""",6,mujy,nhi
"""department se""",6,department,se
"""firing ka""",6,firing,ka
"""but aap""",6,but,aap
"""record me""",6,record,me
"""liberal jake""",6,liberal,jake
"""72hoor tum""",6,72hoor,tum
"""tou hum""",6,tou,hum
"""ke upar""",6,ke,upar
"""poore desh""",6,poore,desh
"""knowledge wale""",6,knowledge,wale
"""b nahi""",6,b,nahi
"""to bhai""",6,to,bhai
"""our kashmir""",6,our,kashmir
"""serial ki""",6,serial,ki
"""politicians apne""",6,politicians,apne
"""4g ke""",6,4g,ke
"""engineer ko""",6,engineer,ko
"""whatsapp par""",6,whatsapp,par
"""option bhi""",6,option,bhi
"""se ab""",6,se,ab
"""hoti to""",6,hoti,to
"""shows ke""",6,shows,ke
"""capital mein""",6,capital,mein
"""drama queen""",6,drama,queen
"""he bht""",6,he,bht
"""modi is""",6,modi,is
"""free hai""",6,free,hai
"""drama shuru""",6,drama,shuru
"""loss ho""",6,loss,ho
"""thy aj""",6,thy,aj
"""fake acc""",6,fake,acc
"""line maar""",6,line,maar
"""ne koi""",6,ne,koi
"""film koi""",6,film,koi
"""ki ma""",6,ki,ma
"""khany k""",6,khany,k
"""me ni""",6,me,ni
"""responsible hai""",6,responsible,hai
"""post ka""",6,post,ka
"""plane me""",6,plane,me
"""he hoty""",6,he,hoty
"""cases hain""",6,cases,hain
"""comedy chal""",6,comedy,chal
"""say koi""",6,say,koi
"""pic mein""",6,pic,mein
"""ni hota""",6,ni,hota
"""crush hi""",6,crush,hi
"""pta nahi""",6,pta,nahi
"""posted hai""",6,posted,hai
"""let me""",6,let,me
"""tweeter se""",6,tweeter,se
"""ki care""",6,ki,care
"""indian hai""",6,indian,hai
"""release karna""",6,release,karna
"""mere lode""",6,mere,lode
"""gay k""",6,gay,k
"""mile the""",6,mile,the
"""listen to""",6,listen,to
"""shoaib bhai""",6,shoaib,bhai
"""month main""",6,month,main
"""like ki""",6,like,ki
"""kar rahi""",6,kar,rahi
"""tu pakistani""",6,tu,pakistani
"""respect bich""",6,respect,bich
"""army nay""",6,army,nay
"""ma or""",6,ma,or
"""like kar""",6,like,kar
"""group mai""",6,group,mai
"""ki speech""",6,ki,speech
"""india ma""",6,india,ma
"""said in""",6,said,in
"""k v""",6,k,v
"""line ka""",6,line,ka
"""zomato se""",6,zomato,se
"""he nhi""",6,he,nhi
"""news failane""",6,news,failane
"""kr ye""",6,kr,ye
"""i like""",6,i,like
"""women ka""",6,women,ka
"""in my""",6,in,my
"""link pe""",6,link,pe
"""student ne""",6,student,ne
"""ap be""",6,ap,be
"""teachers bharti""",6,teachers,bharti
"""congress nai""",6,congress,nai
"""lag gaya""",6,lag,gaya
"""kro na""",6,kro,na
"""parody hai""",6,parody,hai
"""episode mai""",6,episode,mai
"""they say""",6,they,say
"""g o""",6,g,o
"""day nahi""",6,day,nahi
"""rumours mujhe""",6,rumours,mujhe
"""bathroom mai""",6,bathroom,mai
"""atankwadi ke""",6,atankwadi,ke
"""bar war""",6,bar,war
"""parliament se""",6,parliament,se
"""gonda up""",6,gonda,up
"""se jo""",6,se,jo
"""phar k""",6,phar,k
"""force me""",6,force,me
"""reply kr""",6,reply,kr
"""link open""",6,link,open
"""ki shop""",6,ki,shop
"""or uper""",6,or,uper
"""ka ho""",6,ka,ho
"""karao to""",6,karao,to
"""de di""",6,de,di
"""test me""",6,test,me
"""v ni""",6,v,ni
"""dance veyadam""",6,dance,veyadam
"""liya hai""",6,liya,hai
"""skol pra""",6,skol,pra
"""rishabh bajaj""",6,rishabh,bajaj
"""canadian hai""",6,canadian,hai
"""release karti""",6,release,karti
"""sister us""",6,sister,us
"""meeting main""",5,meeting,main
"""platform par""",5,platform,par
"""k kam""",5,k,kam
"""ap he""",5,ap,he
"""club mumbai""",5,club,mumbai
"""share karte""",5,share,karte
"""or sher""",5,or,sher
"""flop ya""",5,flop,ya
"""is that""",5,is,that
"""rawalpindi se""",5,rawalpindi,se
"""bareilly ka""",5,bareilly,ka
"""jamon main""",5,jamon,main
"""t point""",5,t,point
"""major sir""",5,major,sir
"""tv anchor""",5,tv,anchor
"""wish hai""",5,wish,hai
"""lga hai""",5,lga,hai
"""leaders aur""",5,leaders,aur
"""to tere""",5,to,tere
"""my mom""",5,my,mom
"""desh pakistan""",5,desh,pakistan
"""business band""",5,business,band
"""pure din""",5,pure,din
"""interview me""",5,interview,me
"""justice ki""",5,justice,ki
"""you my""",5,you,my
"""related kuch""",5,related,kuch
"""over acting""",5,over,acting
"""case khatam""",5,case,khatam
"""where is""",5,where,is
"""class ki""",5,class,ki
"""kha se""",5,kha,se
"""camera le""",5,camera,le
"""countries se""",5,countries,se
"""ka khel""",5,ka,khel
"""pak ny""",5,pak,ny
"""day ameen""",5,day,ameen
"""attack karta""",5,attack,karta
"""result se""",5,result,se
"""hy aur""",5,hy,aur
"""imran un""",5,imran,un
"""mansikta ka""",5,mansikta,ka
"""budget se""",5,budget,se
"""boys ki""",5,boys,ki
"""ozair e""",5,ozair,e
"""plastic ka""",5,plastic,ka
"""sisters se""",5,sisters,se
"""payment nhi""",5,payment,nhi
"""b band""",5,b,band
"""elections aa""",5,elections,aa
"""sub ne""",5,sub,ne
"""tiwari ko""",5,tiwari,ko
"""se free""",5,se,free
"""reaction se""",5,reaction,se
"""ki na""",5,ki,na
"""the ap""",5,the,ap
"""handle kr""",5,handle,kr
"""balochistan sindh""",5,balochistan,sindh
"""per kashmir""",5,per,kashmir
"""ro rhe""",5,ro,rhe
"""museum me""",5,museum,me
"""in jaison""",5,in,jaison
"""main masroof""",5,main,masroof
"""agree kar""",5,agree,kar
"""congres me""",5,congres,me
"""inc ke""",5,inc,ke
"""lea gi""",5,lea,gi
"""delete karke""",5,delete,karke
"""sb thk""",5,sb,thk
"""candle march""",5,candle,march
"""company wale""",5,company,wale
"""k door""",5,k,door
"""research nahi""",5,research,nahi
"""leader ke""",5,leader,ke
"""dp lagane""",5,dp,lagane
"""as salam""",5,as,salam
"""sisters ki""",5,sisters,ki
"""very much""",5,very,much
"""avoid kar""",5,avoid,kar
"""dharm k""",5,dharm,k
"""bags par""",5,bags,par
"""kr dety""",5,kr,dety
"""current lag""",5,current,lag
"""main aa""",5,main,aa
"""caste ke""",5,caste,ke
"""off hai""",5,off,hai
"""family main""",5,family,main
"""mass khana""",5,mass,khana
"""hr din""",5,hr,din
"""respect nahi""",5,respect,nahi
"""saw ka""",5,saw,ka
"""ka sahara""",5,ka,sahara
"""unka kaam""",5,unka,kaam
"""dogle pan""",5,dogle,pan
"""award wapsi""",5,award,wapsi
"""rally me""",5,rally,me
"""to pehly""",5,to,pehly
"""lund k""",5,lund,k
"""shot le""",5,shot,le
"""land he""",5,land,he
"""main ek""",5,main,ek
"""friends ko""",5,friends,ko
"""baki logo""",5,baki,logo
"""its true""",5,its,true
"""science to""",5,science,to
"""day ya""",5,day,ya
"""time pm""",5,time,pm
"""ho toh""",5,ho,toh
"""translate kar""",5,translate,kar
"""fees bhi""",5,fees,bhi
"""mansikta wala""",5,mansikta,wala
"""ignor kr""",5,ignor,kr
"""ladies police""",5,ladies,police
"""remove kar""",5,remove,kar
"""are na""",5,are,na
"""nai ata""",5,nai,ata
"""phr ya""",5,phr,ya
"""to mil""",5,to,mil
"""instagram par""",5,instagram,par
"""btw ye""",5,btw,ye
"""number ka""",5,number,ka
"""media mein""",5,media,mein
"""is kashmir""",5,is,kashmir
"""hours ke""",5,hours,ke
"""post karo""",5,post,karo
"""us allah""",5,us,allah
"""salute sir""",5,salute,sir
"""thy ham""",5,thy,ham
"""nhi bn""",5,nhi,bn
"""use kro""",5,use,kro
"""to pm""",5,to,pm
"""or mene""",5,or,mene
"""to phle""",5,to,phle
"""planet pe""",5,planet,pe
"""degree se""",5,degree,se
"""me kuch""",5,me,kuch
"""full video""",5,full,video
"""land hai""",5,land,hai
"""illegal tarike""",5,illegal,tarike
"""product hai""",5,product,hai
"""schools me""",5,schools,me
"""judge na""",5,judge,na
"""ki halat""",5,ki,halat
"""tk ki""",5,tk,ki
"""right bro""",5,right,bro
"""pure world""",5,pure,world
"""pta ha""",5,pta,ha
"""v hadd""",5,v,hadd
"""mukherjee ji""",5,mukherjee,ji
"""dour mein""",5,dour,mein
"""but but""",5,but,but
"""sisters ko""",5,sisters,ko
"""he apki""",5,he,apki
"""to muslim""",5,to,muslim
"""match me""",5,match,me
"""os ki""",5,os,ki
"""crush ne""",5,crush,ne
"""pd raha""",5,pd,raha
"""change to""",5,change,to
"""national tv""",5,national,tv
"""underground ho""",5,underground,ho
"""lay lay""",5,lay,lay
"""per he""",5,per,he
"""comparison kar""",5,comparison,kar
"""congress jab""",5,congress,jab
"""or bad""",5,or,bad
"""or didi""",5,or,didi
"""flag ki""",5,flag,ki
"""attack karna""",5,attack,karna
"""trailer hai""",5,trailer,hai
"""h n""",5,h,n
"""or gali""",5,or,gali
"""nhi the""",5,nhi,the
"""k din""",5,k,din
"""notice kiya""",5,notice,kiya
"""name pr""",5,name,pr
"""bare bare""",5,bare,bare
"""but tere""",5,but,tere
"""sunny leone""",5,sunny,leone
"""pm ke""",5,pm,ke
"""mu se""",5,mu,se
"""sultan ka""",5,sultan,ka
"""km door""",5,km,door
"""or bihar""",5,or,bihar
"""video dal""",5,video,dal
"""upload karna""",5,upload,karna
"""lanat ho""",5,lanat,ho
"""application di""",5,application,di
"""confused hai""",5,confused,hai
"""army kr""",5,army,kr
"""par ek""",5,par,ek
"""date pr""",5,date,pr
"""check kiya""",5,check,kiya
"""link chahiye""",5,link,chahiye
"""group ka""",5,group,ka
"""na kro""",5,na,kro
"""to kisi""",5,to,kisi
"""ias ki""",5,ias,ki
"""bbc se""",5,bbc,se
"""or add""",5,or,add
"""videos ko""",5,videos,ko
"""kia h""",5,kia,h
"""se lag""",5,se,lag
"""comment nahi""",5,comment,nahi
"""subscribe kiya""",5,subscribe,kiya
"""per kya""",5,per,kya
"""or mulk""",5,or,mulk
"""ko vote""",5,ko,vote
"""twitter account""",5,twitter,account
"""and bihar""",5,and,bihar
"""pakistan tha""",5,pakistan,tha
"""party pe""",5,party,pe
"""person ho""",5,person,ho
"""band karo""",5,band,karo
"""medical visa""",5,medical,visa
"""clip dekh""",5,clip,dekh
"""or ji""",5,or,ji
"""inc me""",5,inc,me
"""paida howa""",5,paida,howa
"""tweet tweet""",5,tweet,tweet
"""ha phr""",5,ha,phr
"""suggestion hai""",5,suggestion,hai
"""sports tak""",5,sports,tak
"""police to""",5,police,to
"""congression ne""",5,congression,ne
"""ho k""",5,ho,k
"""wesay ap""",5,wesay,ap
"""is samay""",5,is,samay
"""to job""",5,to,job
"""cell alag""",5,cell,alag
"""comments padh""",5,comments,padh
"""he kafi""",5,he,kafi
"""ki den""",5,ki,den
"""converted ho""",5,converted,ho
"""power me""",5,power,me
"""india pe""",5,india,pe
"""de skte""",5,de,skte
"""army desh""",5,army,desh
"""pta chal""",5,pta,chal
"""dp change""",5,dp,change
"""remove kiya""",5,remove,kiya
"""policy ki""",5,policy,ki
"""no one""",5,no,one
"""economy nahi""",5,economy,nahi
"""phr ye""",5,phr,ye
"""kch nhi""",5,kch,nhi
"""ki aur""",5,ki,aur
"""song sun""",5,song,sun
"""state ban""",5,state,ban
"""request karta""",5,request,karta
"""world janta""",5,world,janta
"""or hazrat""",5,or,hazrat
"""to bangladesh""",5,to,bangladesh
"""study karo""",5,study,karo
"""salary hai""",5,salary,hai
"""bear sir""",5,bear,sir
"""funding ki""",5,funding,ki
"""contract hai""",5,contract,hai
"""ki traf""",5,ki,traf
"""is chor""",5,is,chor
"""arrest me""",5,arrest,me
"""agree lekin""",5,agree,lekin
"""randians ko""",5,randians,ko
"""government mein""",5,government,mein
"""said ki""",5,said,ki
"""channel pr""",5,channel,pr
