keys,freq,word1,word2
"""sidha block""",3,sidha,block
"""baat sy""",3,baat,sy
"""ye parody""",3,ye,parody
"""bol dete""",3,bol,dete
"""wanna die""",3,wanna,die
"""karo awr""",3,karo,awr
"""pakistani chutiya""",3,pakistani,chutiya
"""h kya""",3,h,kya
"""sala chutiya""",3,sala,chutiya
"""ab adyala""",3,ab,adyala
"""but u""",3,but,u
"""pmln ke""",3,pmln,ke
"""us country""",3,us,country
"""shia sunni""",3,shia,sunni
"""ko ka""",3,ko,ka
"""kaise decide""",3,kaise,decide
"""inki movie""",3,inki,movie
"""kashmirion ki""",3,kashmirion,ki
"""d ki""",3,d,ki
"""sahi news""",3,sahi,news
"""nahi ye""",3,nahi,ye
"""ek area""",3,ek,area
"""name ha""",3,name,ha
"""agly din""",3,agly,din
"""tu na""",3,tu,na
"""ko spam""",3,ko,spam
"""m damn""",3,m,damn
"""ye curfew""",3,ye,curfew
"""aur season""",3,aur,season
"""ac mei""",3,ac,mei
"""me please""",3,me,please
"""koi relief""",3,koi,relief
"""ye dramay""",3,ye,dramay
"""ra tha""",3,ra,tha
"""what do""",3,what,do
"""see you""",3,see,you
"""shame shame""",3,shame,shame
"""bhi healthy""",3,bhi,healthy
"""itne high""",3,itne,high
"""ya party""",3,ya,party
"""ab my""",3,ab,my
"""yaar school""",3,yaar,school
"""sal me""",3,sal,me
"""phone lines""",3,phone,lines
"""hota how""",3,hota,how
"""mera depression""",3,mera,depression
"""eco green""",3,eco,green
"""ke top""",3,ke,top
"""se heart""",3,se,heart
"""ya blind""",3,ya,blind
"""jo deserving""",3,jo,deserving
"""apni policy""",3,apni,policy
"""internet pe""",3,internet,pe
"""to wese""",3,to,wese
"""han k""",3,han,k
"""log maray""",3,log,maray
"""ab imran""",3,ab,imran
"""apne tv""",3,apne,tv
"""kis state""",3,kis,state
"""sakty hy""",3,sakty,hy
"""bhai google""",3,bhai,google
"""mir sb""",3,mir,sb
"""ho i""",3,ho,i
"""sab is""",3,sab,is
"""sy mujy""",3,sy,mujy
"""ka afghanistan""",3,ka,afghanistan
"""yahi to""",3,yahi,to
"""hui jo""",3,hui,jo
"""ka salary""",3,ka,salary
"""baad is""",3,baad,is
"""lagty thy""",3,lagty,thy
"""daddoo charger""",3,daddoo,charger
"""me home""",3,me,home
"""weli awam""",3,weli,awam
"""alameen for""",3,alameen,for
"""they to""",3,they,to
"""kuch miracle""",3,kuch,miracle
"""ma na""",3,ma,na
"""aur street""",3,aur,street
"""hi seriously""",3,hi,seriously
"""mitti or""",3,mitti,or
"""dhoom series""",3,dhoom,series
"""hi promote""",3,hi,promote
"""koi bhi""",3,koi,bhi
"""he like""",3,he,like
"""please my""",3,please,my
"""hain who""",3,hain,who
"""karke sympathy""",3,karke,sympathy
"""nibba nibbi""",3,nibba,nibbi
"""kaun sa""",3,kaun,sa
"""ek model""",3,ek,model
"""hain acc""",3,hain,acc
"""bhi declare""",3,bhi,declare
"""me all""",3,me,all
"""jo ground""",3,jo,ground
"""ke starting""",3,ke,starting
"""kisi se""",3,kisi,se
"""bas ker""",3,bas,ker
"""aur basic""",3,aur,basic
"""ek parody""",3,ek,parody
"""koi giveaway""",3,koi,giveaway
"""to achy""",3,to,achy
"""shahi k""",3,shahi,k
"""liye retirement""",3,liye,retirement
"""ye suicide""",3,ye,suicide
"""se important""",3,se,important
"""itna research""",3,itna,research
"""ke bht""",3,ke,bht
"""jo positive""",3,jo,positive
"""aap please""",3,aap,please
"""log bahut""",3,log,bahut
"""kar is""",3,kar,is
"""cant stop""",3,cant,stop
"""ji ham""",3,ji,ham
"""chai is""",3,chai,is
"""bhi group""",3,bhi,group
"""bhi career""",3,bhi,career
"""baloch sindhi""",3,baloch,sindhi
"""india pr""",3,india,pr
"""chali h""",3,chali,h
"""jo pakistan""",3,jo,pakistan
"""karte time""",3,karte,time
"""semi final""",3,semi,final
"""sari umer""",3,sari,umer
"""apne employee""",3,apne,employee
"""bharat ka""",3,bharat,ka
"""bharti save""",3,bharti,save
"""se winner""",3,se,winner
"""par discuss""",3,par,discuss
"""hai convert""",3,hai,convert
"""hai billion""",3,hai,billion
"""to imran""",3,to,imran
"""mujhy is""",3,mujhy,is
"""ur in""",3,ur,in
"""kr lety""",3,kr,lety
"""ka rasta""",3,ka,rasta
"""log mansik""",3,log,mansik
"""full time""",3,full,time
"""koi politician""",3,koi,politician
"""me koi""",3,me,koi
"""hogi as""",3,hogi,as
"""gaya indian""",3,gaya,indian
"""doosra character""",3,doosra,character
"""wala video""",3,wala,video
"""tha indian""",3,tha,indian
"""kya relation""",3,kya,relation
"""hai warna""",3,hai,warna
"""but aap""",3,but,aap
"""b same""",3,b,same
"""mere bary""",3,mere,bary
"""ko bas""",3,ko,bas
"""mai curfew""",3,mai,curfew
"""ke government""",3,ke,government
"""ko e""",3,ko,e
"""hindu ka""",3,hindu,ka
"""where is""",3,where,is
"""to self""",3,to,self
"""ji we""",3,ji,we
"""karo and""",3,karo,and
"""hi day""",3,hi,day
"""har bath""",3,har,bath
"""kashmir wali""",3,kashmir,wali
"""ki all""",3,ki,all
"""ki wicket""",3,ki,wicket
"""ji national""",3,ji,national
"""as i""",3,as,i
"""pair past""",3,pair,past
"""ek pair""",3,ek,pair
"""le indian""",3,le,indian
"""tu mobile""",3,tu,mobile
"""bhi director""",3,bhi,director
"""hain holy""",3,hain,holy
"""day ga""",3,day,ga
"""share kry""",3,share,kry
"""hai stone""",3,hai,stone
"""inko follow""",3,inko,follow
"""me tomato""",3,me,tomato
"""na lo""",3,na,lo
"""do fir""",3,do,fir
"""aur tum""",3,aur,tum
"""k dwara""",3,k,dwara
"""tab twitter""",3,tab,twitter
"""waqt any""",3,waqt,any
"""train me""",3,train,me
"""paki terrorist""",3,paki,terrorist
"""aur evening""",3,aur,evening
"""jald swasth""",3,jald,swasth
"""agar show""",3,agar,show
"""me too""",3,me,too
"""aur yahan""",3,aur,yahan
"""ek famous""",3,ek,famous
"""main indian""",3,main,indian
"""dil charger""",3,dil,charger
"""to women""",3,to,women
"""me world""",3,me,world
"""teesri bar""",3,teesri,bar
"""aata to""",3,aata,to
"""ya chutia""",3,ya,chutia
"""bakery se""",3,bakery,se
"""ka national""",3,ka,national
"""tu gand""",3,tu,gand
"""aur captain""",3,aur,captain
"""ki future""",3,ki,future
"""jo ek""",3,jo,ek
"""hone pe""",3,hone,pe
"""aur by""",3,aur,by
"""hote hy""",3,hote,hy
"""go back""",3,go,back
"""aik tou""",3,aik,tou
"""aur separatists""",3,aur,separatists
"""i be""",3,i,be
"""to rest""",3,to,rest
"""aapke electric""",3,aapke,electric
"""se aub""",3,se,aub
"""hi topic""",3,hi,topic
"""hi protest""",3,hi,protest
"""just one""",3,just,one
"""kro video""",3,kro,video
"""kaise react""",3,kaise,react
"""kabi apny""",3,kabi,apny
"""na divorce""",3,na,divorce
"""jhute case""",3,jhute,case
"""hindus and""",3,hindus,and
"""yeh wish""",3,yeh,wish
"""tak or""",3,tak,or
"""hindi muslim""",3,hindi,muslim
"""baat krny""",3,baat,krny
"""kisi planet""",3,kisi,planet
"""larkiyon k""",3,larkiyon,k
"""k last""",3,k,last
"""please go""",3,please,go
"""ye confirm""",3,ye,confirm
"""mein orange""",3,mein,orange
"""pee k""",3,pee,k
"""liye 3rd""",3,liye,3rd
"""agar es""",3,agar,es
"""jo new""",3,jo,new
"""log fir""",3,log,fir
"""ho sir""",3,ho,sir
"""aapka religion""",3,aapka,religion
"""hmaray apny""",3,hmaray,apny
"""me govt""",3,me,govt
"""pe in""",3,pe,in
"""bhi reporting""",3,bhi,reporting
"""ko joining""",3,ko,joining
"""sakty to""",3,sakty,to
"""ye scene""",3,ye,scene
"""jo trees""",3,jo,trees
"""come to""",3,come,to
"""ye bkwas""",3,ye,bkwas
"""kashmir bleed""",3,kashmir,bleed
"""ke director""",3,ke,director
"""wo bus""",3,wo,bus
"""neck se""",3,neck,se
"""kashmiri awam""",3,kashmiri,awam
"""hai punishment""",3,hai,punishment
"""par ek""",3,par,ek
"""ke orders""",3,ke,orders
"""lag to""",3,lag,to
"""bhai patel""",3,bhai,patel
"""make me""",3,make,me
"""whatsapp dp""",3,whatsapp,dp
"""ase news""",3,ase,news
"""bhi m""",3,bhi,m
"""unka mobile""",3,unka,mobile
"""gandhi be""",3,gandhi,be
"""thana incharge""",3,thana,incharge
"""chauki incharge""",3,chauki,incharge
"""ka total""",3,ka,total
"""mantri mahoday""",3,mantri,mahoday
"""ke ward""",3,ke,ward
"""hai there""",3,hai,there
"""ki bar""",3,ki,bar
"""hi reporting""",3,hi,reporting
"""ab u""",3,ab,u
"""tha canadian""",3,tha,canadian
"""main character""",3,main,character
"""yeh q""",3,yeh,q
"""in sara""",3,in,sara
"""jot mana""",3,jot,mana
"""kiya economy""",3,kiya,economy
"""han our""",3,han,our
"""dadi ne""",3,dadi,ne
"""hain air""",3,hain,air
"""please give""",3,please,give
"""iss list""",3,iss,list
"""abhinandan sy""",3,abhinandan,sy
"""apko or""",3,apko,or
"""ka point""",3,ka,point
"""hai latest""",3,hai,latest
"""birthday aur""",3,birthday,aur
"""jhuthey 498a""",3,jhuthey,498a
"""ki holidays""",3,ki,holidays
"""tumhara army""",3,tumhara,army
"""hi confidence""",3,hi,confidence
"""hate those""",3,hate,those
"""koi punishment""",3,koi,punishment
"""ye step""",3,ye,step
"""ab agli""",3,ab,agli
"""ha par""",3,ha,par
"""yeah to""",3,yeah,to
"""gayi hy""",3,gayi,hy
"""in se""",3,in,se
"""hai lakho""",3,hai,lakho
"""court ke""",3,court,ke
"""upper se""",3,upper,se
"""mere leader""",3,mere,leader
"""ki nobel""",3,ki,nobel
"""thik he""",3,thik,he
"""sab vegetarian""",3,sab,vegetarian
"""q ki""",3,q,ki
"""or a""",3,or,a
"""koi party""",3,koi,party
"""kisi school""",3,kisi,school
"""aap ignore""",3,aap,ignore
"""kr mary""",3,kr,mary
"""ye hindu""",3,ye,hindu
"""tu it""",3,tu,it
"""jo force""",3,jo,force
"""tum block""",3,tum,block
"""nahi dete""",3,nahi,dete
"""ky bachy""",3,ky,bachy
"""it has""",3,it,has
"""nahi karte""",3,nahi,karte
"""kr ye""",3,kr,ye
"""ki copy""",3,ki,copy
"""ho bhai""",3,ho,bhai
"""to rajendranagar""",3,to,rajendranagar
"""too but""",3,too,but
"""aik azeem""",3,aik,azeem
"""but wait""",3,but,wait
"""hai data""",3,hai,data
"""na start""",3,na,start
"""jo team""",3,jo,team
"""bc kis""",3,bc,kis
"""ki half""",3,ki,half
"""tum journalist""",3,tum,journalist
"""ni ki""",3,ni,ki
"""faryal talpor""",3,faryal,talpor
"""ho unki""",3,ho,unki
"""bhi food""",3,bhi,food
"""yaha writer""",3,yaha,writer
"""do with""",3,do,with
"""aap se""",3,aap,se
"""sir ya""",3,sir,ya
"""nahi no""",3,nahi,no
"""ky pakistan""",3,ky,pakistan
"""hi sacred""",3,hi,sacred
"""ki donate""",3,ki,donate
"""gay bibi""",3,gay,bibi
"""kr rehy""",3,kr,rehy
"""hakomat or""",3,hakomat,or
"""hota phr""",3,hota,phr
"""tu raw""",3,tu,raw
"""ka thanks""",3,ka,thanks
"""hai computer""",3,hai,computer
"""aj open""",3,aj,open
"""hai engineering""",3,hai,engineering
"""agar police""",3,agar,police
"""khan se""",3,khan,se
"""ki budget""",3,ki,budget
"""walon py""",3,walon,py
"""ki anti""",3,ki,anti
"""vivek agnihotri""",3,vivek,agnihotri
"""hi muslims""",3,hi,muslims
"""quran pak""",3,quran,pak
"""ka profit""",3,ka,profit
"""love de""",3,love,de
"""sirf one""",3,sirf,one
"""want someone""",3,want,someone
"""dont like""",3,dont,like
"""main bi""",3,main,bi
"""and a""",3,and,a
"""me word""",3,me,word
"""karte but""",3,karte,but
"""ki next""",3,ki,next
"""ho because""",3,ho,because
"""koi petrol""",3,koi,petrol
"""achhe review""",3,achhe,review
"""yeh original""",3,yeh,original
"""bacause of""",3,bacause,of
"""ke pure""",3,ke,pure
"""u deserve""",3,u,deserve
"""kashmir ek""",3,kashmir,ek
"""k on""",3,k,on
"""ke performance""",3,ke,performance
"""liye parliament""",3,liye,parliament
"""pant shirt""",3,pant,shirt
"""ke kashmir""",3,ke,kashmir
"""kr wa""",3,kr,wa
"""ka w8""",3,ka,w8
"""me mansik""",3,me,mansik
"""jinnah k""",3,jinnah,k
"""ka muslim""",3,ka,muslim
"""iim c""",3,iim,c
"""pe tamgha""",3,pe,tamgha
"""bhi available""",3,bhi,available
"""ka material""",3,ka,material
"""so nice""",3,so,nice
"""ki terhan""",3,ki,terhan
"""sab publicity""",3,sab,publicity
"""hain agar""",3,hain,agar
"""na but""",3,na,but
"""ka training""",3,ka,training
"""nahi es""",3,nahi,es
"""aur fake""",3,aur,fake
"""yaar zaid""",3,yaar,zaid
"""to hit""",3,to,hit
"""ki negativity""",3,ki,negativity
"""koi rally""",3,koi,rally
"""jail me""",3,jail,me
"""aur event""",3,aur,event
"""ab service""",3,ab,service
"""aur eid""",3,aur,eid
"""tou ni""",3,tou,ni
"""ke replies""",3,ke,replies
"""dm me""",3,dm,me
"""wali ko""",3,wali,ko
"""hi ate""",3,hi,ate
"""bbc ki""",3,bbc,ki
"""u always""",3,u,always
"""ye hr""",3,ye,hr
"""nahi police""",3,nahi,police
"""r not""",3,r,not
"""uski film""",3,uski,film
"""the one""",3,the,one
"""bhai block""",3,bhai,block
"""awam ny""",3,awam,ny
"""ko kuch""",3,ko,kuch
"""kr lein""",3,kr,lein
"""he paper""",3,he,paper
"""k tum""",3,k,tum
"""rakh dy""",3,rakh,dy
"""khod k""",3,khod,k
"""ka shor""",3,ka,shor
"""aur rahy""",3,aur,rahy
"""bahut negative""",3,bahut,negative
"""ko misguide""",3,ko,misguide
"""i pity""",3,i,pity
"""the unko""",3,the,unko
"""ho all""",3,ho,all
"""wo toh""",3,wo,toh
"""aur minority""",3,aur,minority
"""v nai""",3,v,nai
"""aj un""",3,aj,un
"""mullo ko""",3,mullo,ko
"""hai minority""",3,hai,minority
"""ya independent""",3,ya,independent
"""chai ka""",3,chai,ka
"""ek order""",3,ek,order
"""hi dangerous""",3,hi,dangerous
"""ho every""",3,ho,every
"""acha hay""",3,acha,hay
"""gaya hai""",3,gaya,hai
"""sir asif""",3,sir,asif
"""aya hai""",3,aya,hai
"""hisab sy""",3,hisab,sy
"""le le""",3,le,le
"""wale tweet""",3,wale,tweet
"""ko end""",3,ko,end
"""par content""",3,par,content
"""hui please""",3,hui,please
"""karni hy""",3,karni,hy
"""kuch so""",3,kuch,so
"""se thank""",3,se,thank
"""me number""",3,me,number
"""full of""",3,full,of
"""uske tweets""",3,uske,tweets
"""toh eid""",3,toh,eid
"""tha at""",3,tha,at
"""sat guru""",3,sat,guru
"""bhi information""",3,bhi,information
"""bhai pm""",3,bhai,pm
"""ka model""",3,ka,model
"""raho results""",3,raho,results
"""ho keep""",3,ho,keep
"""tum online""",3,tum,online
"""apne independence""",3,apne,independence
"""hai 3rd""",3,hai,3rd
"""ne mast""",3,ne,mast
"""bhi rapes""",3,bhi,rapes
"""hua please""",3,hua,please
"""hoga then""",3,hoga,then
"""hamara culture""",3,hamara,culture
"""use your""",3,use,your
"""ha g""",3,ha,g
"""mr sheargill""",3,mr,sheargill
"""kyun trend""",3,kyun,trend
"""police ka""",3,police,ka
"""tu q""",3,tu,q
"""gate no""",3,gate,no
"""sarkar to""",3,sarkar,to
"""dhaky de""",3,dhaky,de
"""china ke""",3,china,ke
"""maine cm""",3,maine,cm
"""he the""",3,he,the
"""hai career""",3,hai,career
"""need your""",3,need,your
"""ye bjp""",3,ye,bjp
"""se replace""",3,se,replace
"""i see""",3,i,see
"""ha that""",3,ha,that
"""tumhe economy""",3,tumhe,economy
"""hum islamabad""",3,hum,islamabad
"""please please""",3,please,please
"""nhe he""",3,nhe,he
"""hi sab""",3,hi,sab
"""ek young""",3,ek,young
"""hota na""",3,hota,na
"""ye letter""",3,ye,letter
"""nam per""",3,nam,per
"""ka data""",3,ka,data
"""ke lia""",3,ke,lia
"""beta vo""",3,beta,vo
"""karo indian""",3,karo,indian
"""ki brain""",3,ki,brain
"""ha sahi""",3,ha,sahi
"""wo first""",3,wo,first
"""naya meme""",3,naya,meme
"""bhe bht""",3,bhe,bht
"""aik ko""",3,aik,ko
"""bara paragraph""",3,bara,paragraph
"""kr ry""",3,kr,ry
"""ke secular""",3,ke,secular
"""ye sare""",3,ye,sare
"""na b""",3,na,b
"""ki branch""",3,ki,branch
"""abhi tou""",3,abhi,tou
"""shahbaz sharif""",3,shahbaz,sharif
"""pakistan hi""",3,pakistan,hi
"""kya condition""",3,kya,condition
"""feel that""",3,feel,that
"""log anti""",3,log,anti
"""aur reservation""",3,aur,reservation
"""mai hy""",3,mai,hy
"""ab reservation""",3,ab,reservation
"""bhi politics""",3,bhi,politics
"""sirf political""",3,sirf,political
"""ki photos""",3,ki,photos
"""yahi rss""",3,yahi,rss
"""ke upar""",3,ke,upar
"""dekha h""",3,dekha,h
"""aur daily""",3,aur,daily
"""ye trending""",3,ye,trending
"""hei tou""",3,hei,tou
"""hi solution""",3,hi,solution
"""us channel""",3,us,channel
"""logo me""",3,logo,me
"""ka step""",3,ka,step
"""aati to""",3,aati,to
"""bhai promote""",3,bhai,promote
"""tak mobile""",3,tak,mobile
"""ya face""",3,ya,face
"""alag the""",3,alag,the
"""data ka""",3,data,ka
"""jaipur royal""",3,jaipur,royal
"""shobha de""",3,shobha,de
"""ki humanity""",3,ki,humanity
"""bhtr he""",3,bhtr,he
"""k birthday""",3,k,birthday
"""ye report""",3,ye,report
"""waja sy""",3,waja,sy
"""yaar reply""",3,yaar,reply
"""har ration""",3,har,ration
"""ne whatsapp""",3,ne,whatsapp
"""rahi he""",3,rahi,he
"""ki wire""",3,ki,wire
"""se human""",3,se,human
"""ek attack""",3,ek,attack
"""bhi celebrate""",3,bhi,celebrate
"""us samay""",3,us,samay
"""jo apny""",3,jo,apny
"""laga k""",3,laga,k
"""tu start""",3,tu,start
"""ki kaise""",3,ki,kaise
"""dir lower""",3,dir,lower
"""ko sub""",3,ko,sub
"""tumhari help""",3,tumhari,help
"""ab doubt""",3,ab,doubt
"""but ab""",3,but,ab
"""bhi out""",3,bhi,out
"""sath mass""",3,sath,mass
"""hai bas""",3,hai,bas
"""darshan video""",3,darshan,video
"""is way""",3,is,way
"""ka big""",3,ka,big
"""nahi ab""",3,nahi,ab
"""india a""",3,india,a
"""ko stone""",3,ko,stone
"""ye sindh""",3,ye,sindh
"""ka recharge""",3,ka,recharge
"""bi asa""",3,bi,asa
"""wale ab""",3,wale,ab
"""muslim bin""",3,muslim,bin
"""thats it""",3,thats,it
"""humari family""",3,humari,family
"""bye the""",3,bye,the
"""k logu""",3,k,logu
"""wo legends""",3,wo,legends
"""yeh editors""",3,yeh,editors
"""hume to""",3,hume,to
"""ko bday""",3,ko,bday
"""mujhe new""",3,mujhe,new
"""khas din""",3,khas,din
"""tu bata""",3,tu,bata
"""log jo""",3,log,jo
"""toh attack""",3,toh,attack
"""bhi kr""",3,bhi,kr
"""we got""",3,we,got
"""hy school""",3,hy,school
"""ki 5th""",3,ki,5th
"""ka announcement""",3,ka,announcement
"""dont be""",3,dont,be
"""aur doctors""",3,aur,doctors
"""how to""",3,how,to
"""diya sacred""",3,diya,sacred
"""lo g""",3,lo,g
"""uae saudi""",3,uae,saudi
"""lekin new""",3,lekin,new
"""ahe he""",3,ahe,he
"""the man""",3,the,man
"""sc ne""",3,sc,ne
"""sab cousins""",3,sab,cousins
"""k google""",3,k,google
"""mera channel""",3,mera,channel
"""se ca""",3,se,ca
"""all of""",3,all,of
"""aap es""",3,aap,es
"""mandir aur""",3,mandir,aur
"""ab indus""",3,ab,indus
"""logo ke""",3,logo,ke
"""mein he""",3,mein,he
"""aur afghan""",3,aur,afghan
"""jab ap""",3,jab,ap
"""ke case""",3,ke,case
"""bad paida""",3,bad,paida
"""rs pr""",3,rs,pr
"""to a""",3,to,a
"""paki artist""",3,paki,artist
"""bas upper""",3,bas,upper
"""log ho""",3,log,ho
"""ka bear""",3,ka,bear
"""aur upload""",3,aur,upload
"""to ignore""",3,to,ignore
"""kar side""",3,kar,side
"""nahi first""",3,nahi,first
"""us py""",3,us,py
"""he tou""",3,he,tou
"""kisi ek""",3,kisi,ek
"""bhi human""",3,bhi,human
"""month ki""",3,month,ki
"""bhi ruling""",3,bhi,ruling
"""wala option""",3,wala,option
"""time ka""",3,time,ka
"""maa ki""",3,maa,ki
"""b army""",3,b,army
"""avi change""",3,avi,change
"""ka ticket""",3,ka,ticket
"""bade trade""",3,bade,trade
"""baat nuclear""",3,baat,nuclear
"""hai was""",3,hai,was
"""log future""",3,log,future
"""loot rahy""",3,loot,rahy
"""liye speech""",3,liye,speech
"""ko wo""",3,ko,wo
"""to every""",3,to,every
"""uska reply""",3,uska,reply
"""aur f16""",3,aur,f16
"""modi are""",3,modi,are
"""bilawal ny""",3,bilawal,ny
"""ko moat""",3,ko,moat
"""jino ny""",3,jino,ny
"""hai logic""",3,hai,logic
"""hi es""",3,hi,es
"""khan say""",3,khan,say
"""hai near""",3,hai,near
"""aur usky""",3,aur,usky
"""bhi photogenic""",3,bhi,photogenic
"""pooja k""",3,pooja,k
"""he will""",3,he,will
"""koi block""",3,koi,block
"""kahin or""",3,kahin,or
"""jo history""",3,jo,history
"""kuch leaders""",3,kuch,leaders
"""ko born""",3,ko,born
"""log poora""",3,log,poora
"""ek sweet""",3,ek,sweet
"""hoga new""",3,hoga,new
"""hatho m""",3,hatho,m
"""ne india""",3,ne,india
"""aur training""",3,aur,training
"""harami kutty""",3,harami,kutty
"""aur b""",3,aur,b
"""mai railway""",3,mai,railway
"""k delete""",3,k,delete
"""koi gadget""",3,koi,gadget
"""kishori n""",3,kishori,n
"""h these""",3,h,these
"""gai hy""",3,gai,hy
"""kumar is""",3,kumar,is
"""to my""",3,to,my
"""hmare state""",3,hmare,state
"""ab university""",3,ab,university
